IdCliente,Correo Electrónico,Nombre Cliente,Apellido Cliente,Fecha Nacimiento,Estado Civil,Genero,Ingreso Anual,Numero de Hijos,Nivel Educativo Cliente,Ocupacion,Propietario Casa,Nivel Ingreso Anual
2034,suzanne21@adventure-works.com,SUZANNE,HU,1982-02-21,Soltero,F,20000,0,Secundaria Incompleta,Comerciante,Si,Bajo
2042,angela43@adventure-works.com,ANGELA,RIVERA,1967-05-03,Casado,F,20000,2,Universitaria Incompleta,Comerciante,Si,Bajo
2054,michele44@adventure-works.com,MICHELE,GUTIERREZ,1973-08-30,Soltero,F,20000,2,Secundaria Completa,Comerciante,Si,Bajo
2055,deborah10@adventure-works.com,DEBORAH,MCDONALD,1972-03-19,Casado,F,20000,2,Secundaria Completa,Comerciante,No,Bajo
2060,jamie12@adventure-works.com,JAMIE,YE,1982-03-01,Soltero,F,20000,0,Secundaria Incompleta,Comerciante,No,Bajo
2070,kara17@adventure-works.com,KARA,GOEL,1983-01-18,Soltero,F,20000,0,Secundaria Incompleta,Comerciante,No,Bajo
2086,carolyn19@adventure-works.com,CAROLYN,RODRIGUEZ,1986-01-13,Soltero,F,20000,0,Universitaria Incompleta,Comerciante,No,Bajo
2206,stefanie4@adventure-works.com,STEFANIE,MALHOTRA,1982-07-26,Soltero,F,20000,0,Secundaria Incompleta,Comerciante,No,Bajo
2207,jenny10@adventure-works.com,JENNY,LIN,1981-06-23,Soltero,F,20000,0,Secundaria Incompleta,Comerciante,No,Bajo
2215,alisha32@adventure-works.com,ALISHA,KUMAR,1982-09-01,Soltero,F,20000,0,Secundaria Incompleta,Comerciante,No,Bajo
2327,lacey0@adventure-works.com,LACEY,SHAN,1971-08-18,Soltero,F,20000,4,Secundaria Completa,Comerciante,Si,Bajo
2337,deanna26@adventure-works.com,DEANNA,GOMEZ,1969-01-19,Casado,F,20000,1,Universitaria Incompleta,Comerciante,Si,Bajo
2479,evelyn1@adventure-works.com,EVELYN,KAPOOR,1979-06-22,Soltero,F,20000,0,Secundaria Incompleta,Comerciante,No,Bajo
2486,bethany20@adventure-works.com,BETHANY,NARA,1950-05-02,Casado,F,20000,1,Universitaria Incompleta,Comerciante,Si,Bajo
2488,heidi11@adventure-works.com,HEIDI,PRASAD,1980-11-05,Soltero,F,20000,0,Secundaria Incompleta,Comerciante,No,Bajo
2490,bethany12@adventure-works.com,BETHANY,LAL,1975-11-20,Soltero,F,20000,1,Universitaria Incompleta,Comerciante,No,Bajo
2491,gina20@adventure-works.com,GINA,SCHMIDT,1974-05-09,Soltero,F,20000,1,Secundaria Completa,Comerciante,No,Bajo
2500,abigail49@adventure-works.com,ABIGAIL,WILLIAMS,1966-07-28,Soltero,F,20000,1,Universitaria Completa,Comerciante,Si,Bajo
2501,deanna4@adventure-works.com,DEANNA,KAPOOR,1980-04-24,Soltero,F,30000,0,Secundaria Completa,Comerciante,No,Bajo
2586,adriana18@adventure-works.com,ADRIANA,MARTINEZ,1949-05-17,Casado,F,20000,1,Universitaria Incompleta,Comerciante,Si,Bajo
8,cameron39@adventure-works.com,CAMERON,LEWIS,1967-01-30,Soltero,M,60000,4,Universitaria Postgrado,Empleado,Si,Medio
40,cody21@adventure-works.com,CODY,COOK,1966-12-10,Casado,M,60000,4,Universitaria Postgrado,Empleado,Si,Medio
82,lucas35@adventure-works.com,LUCAS,LEWIS,1972-08-21,Soltero,M,60000,4,Universitaria Completa,Empleado,Si,Medio
181,aidan4@adventure-works.com,AIDAN,ROSS,1967-06-29,Soltero,M,60000,4,Universitaria Postgrado,Empleado,No,Medio
201,devin32@adventure-works.com,DEVIN,NELSON,1966-09-19,Casado,M,60000,4,Universitaria Postgrado,Empleado,Si,Medio
224,rodney12@adventure-works.com,RODNEY,SERRANO,1986-05-24,Soltero,M,30000,4,Universitaria Incompleta,Deportista,Si,Bajo
360,sean8@adventure-works.com,SEAN,BROOKS,1967-06-21,Soltero,M,60000,4,Universitaria Postgrado,Empleado,No,Medio
404,wyatt18@adventure-works.com,WYATT,MARTINEZ,1969-01-05,Casado,M,40000,4,Secundaria Completa,Empleado,Si,Medio
458,theodore20@adventure-works.com,THEODORE,SUAREZ,1974-04-28,Soltero,M,10000,5,Secundaria Incompleta,Comerciante,Si,Bajo
471,sean25@adventure-works.com,SEAN,SANCHEZ,1967-02-10,Casado,M,60000,4,Universitaria Postgrado,Empleado,Si,Medio
537,christian26@adventure-works.com,CHRISTIAN,HUGHES,1964-03-10,Casado,M,80000,5,Universitaria Postgrado,Empleado,Si,Alta
541,alberto11@adventure-works.com,ALBERTO,NAVARRO,1967-04-16,Soltero,M,60000,4,Universitaria Postgrado,Empleado,Si,Medio
544,dakota3@adventure-works.com,DAKOTA,ROSS,1966-06-10,Casado,M,60000,4,Universitaria Postgrado,Empleado,Si,Medio
548,justin10@adventure-works.com,JUSTIN,WASHINGTON,1967-11-08,Casado,M,60000,4,Universitaria Postgrado,Empleado,Si,Medio
549,logan25@adventure-works.com,LOGAN,CHOW,1966-07-04,Casado,M,60000,4,Universitaria Postgrado,Empleado,Si,Medio
550,isaiah45@adventure-works.com,ISAIAH,WRIGHT,1979-04-27,Soltero,M,40000,4,Secundaria Completa,Empleado,Si,Medio
558,steve17@adventure-works.com,STEVE,GAO,1973-03-27,Soltero,M,10000,4,Secundaria Incompleta,Comerciante,Si,Bajo
562,brendan4@adventure-works.com,BRENDAN,XU,1975-02-09,Soltero,M,10000,4,Secundaria Incompleta,Comerciante,Si,Bajo
634,timothy42@adventure-works.com,TIMOTHY,YOUNG,1968-04-19,Soltero,M,40000,4,Secundaria Completa,Empleado,Si,Medio
743,jamie44@adventure-works.com,JAMIE,ORTEGA,1986-06-18,Soltero,M,30000,4,Universitaria Incompleta,Deportista,Si,Bajo
1086,pedro10@adventure-works.com,PEDRO,SARA,1974-12-08,Soltero,M,10000,4,Secundaria Incompleta,Comerciante,Si,Bajo
1095,jonathon15@adventure-works.com,JONATHON,SUAREZ,1956-10-27,Casado,M,90000,4,Secundaria Incompleta,Empleado,No,Alta
1113,andy7@adventure-works.com,ANDY,DIAZ,1970-02-01,Casado,M,30000,4,Universitaria Postgrado,Deportista,Si,Bajo
1114,drew5@adventure-works.com,DREW,XU,1969-08-23,Casado,M,30000,4,Universitaria Postgrado,Deportista,Si,Bajo
1140,larry13@adventure-works.com,LARRY,GUTIERREZ,1956-12-02,Casado,M,20000,4,Secundaria Completa,Empleado,Si,Bajo
1178,casey43@adventure-works.com,CASEY,SUAREZ,1955-07-28,Soltero,M,20000,4,Secundaria Completa,Empleado,No,Bajo
1193,anthony5@adventure-works.com,ANTHONY,CLARK,1979-03-28,Soltero,M,40000,4,Secundaria Completa,Empleado,Si,Medio
1274,richard10@adventure-works.com,RICHARD,GARCIA,1969-06-03,Soltero,M,40000,4,Secundaria Completa,Empleado,Si,Medio
1626,brendan3@adventure-works.com,BRENDAN,XIE,1952-12-28,Casado,M,10000,5,Secundaria Completa,Empleado,Si,Bajo
1661,connor21@adventure-works.com,CONNOR,LI,1969-12-23,Casado,M,40000,4,Secundaria Completa,Empleado,Si,Medio
1696,luke48@adventure-works.com,LUKE,YOUNG,1953-12-20,Casado,M,30000,5,Secundaria Incompleta,Empleado,Si,Bajo
1711,kyle38@adventure-works.com,KYLE,GONZALEZ,1972-09-10,Soltero,M,60000,4,Universitaria Completa,Empleado,Si,Medio
1914,richard12@adventure-works.com,RICHARD,ROBINSON,1969-08-22,Soltero,M,40000,4,Secundaria Completa,Empleado,Si,Medio
2031,sebastian1@adventure-works.com,SEBASTIAN,WATSON,1973-10-27,Soltero,M,10000,5,Secundaria Incompleta,Comerciante,Si,Bajo
2179,jack41@adventure-works.com,JACK,PHILLIPS,1969-06-19,Casado,M,40000,4,Secundaria Completa,Empleado,Si,Medio
2315,manuel13@adventure-works.com,MANUEL,GARCIA,1975-01-27,Soltero,M,10000,4,Secundaria Incompleta,Comerciante,Si,Bajo
2445,adam52@adventure-works.com,ADAM,ALLEN,1972-12-21,Casado,M,60000,4,Universitaria Completa,Empleado,Si,Medio
2550,joshua17@adventure-works.com,JOSHUA,THOMPSON,1968-09-17,Casado,M,40000,4,Secundaria Completa,Empleado,Si,Medio
2556,cole23@adventure-works.com,COLE,STEWART,1959-08-19,Soltero,M,70000,5,Secundaria Incompleta,Empleado,Si,Alta
2579,michael38@adventure-works.com,MICHAEL,MILLER,1973-03-27,Soltero,M,10000,4,Secundaria Incompleta,Comerciante,Si,Bajo
2593,ryan6@adventure-works.com,RYAN,ROSS,1971-06-14,Soltero,M,20000,4,Secundaria Completa,Comerciante,Si,Bajo
42,miguel33@adventure-works.com,MIGUEL,BAKER,1972-02-03,Soltero,M,30000,3,Universitaria Incompleta,Deportista,Si,Bajo
43,ernest12@adventure-works.com,ERNEST,XU,1987-06-21,Soltero,M,30000,3,Universitaria Incompleta,Deportista,Si,Bajo
49,gerald37@adventure-works.com,GERALD,MADAN,1969-08-24,Soltero,M,30000,3,Universitaria Postgrado,Deportista,Si,Bajo
50,brandon48@adventure-works.com,BRANDON,ROBINSON,1967-11-06,Casado,M,30000,3,Universitaria Postgrado,Deportista,Si,Bajo
56,mathew7@adventure-works.com,MATHEW,TORRES,1958-12-25,Casado,M,30000,3,Universitaria Incompleta,Deportista,No,Bajo
72,johnathan20@adventure-works.com,JOHNATHAN,PEREZ,1960-12-21,Casado,M,30000,3,Secundaria Completa,Empleado,Si,Bajo
193,jared23@adventure-works.com,JARED,COOK,1976-01-01,Soltero,M,10000,3,Secundaria Completa,Comerciante,Si,Bajo
219,donald10@adventure-works.com,DONALD,SRINI,1969-01-13,Casado,M,30000,3,Universitaria Completa,Deportista,Si,Bajo
225,julio20@adventure-works.com,JULIO,SUAREZ,1968-02-13,Casado,M,30000,3,Universitaria Postgrado,Deportista,Si,Bajo
241,curtis11@adventure-works.com,CURTIS,GAO,1961-07-12,Casado,M,40000,3,Universitaria Incompleta,Empleado,Si,Medio
379,glenn5@adventure-works.com,GLENN,LIU,1958-07-15,Casado,M,30000,3,Universitaria Incompleta,Deportista,No,Bajo
400,ruben3@adventure-works.com,RUBEN,PATEL,1959-12-03,Casado,M,30000,3,Secundaria Completa,Empleado,No,Bajo
470,antonio14@adventure-works.com,ANTONIO,BUTLER,1983-09-12,Soltero,M,40000,3,Universitaria Incompleta,Deportista,Si,Medio
481,marcus72@adventure-works.com,MARCUS,HAYES,1968-09-06,Casado,M,30000,3,Universitaria Postgrado,Deportista,Si,Bajo
490,dale17@adventure-works.com,DALE,GOEL,1958-03-10,Soltero,M,30000,3,Universitaria Incompleta,Deportista,Si,Bajo
491,joe38@adventure-works.com,JOE,VAZQUEZ,1958-06-30,Casado,M,30000,3,Universitaria Incompleta,Deportista,No,Bajo
581,steve6@adventure-works.com,STEVE,CHEN,1959-11-02,Casado,M,30000,3,Secundaria Completa,Empleado,No,Bajo
582,louis16@adventure-works.com,LOUIS,ZENG,1960-02-13,Soltero,M,30000,3,Secundaria Completa,Empleado,Si,Bajo
601,roger16@adventure-works.com,ROGER,LU,1958-12-26,Casado,M,30000,3,Universitaria Incompleta,Deportista,No,Bajo
602,edwin8@adventure-works.com,EDWIN,LIN,1959-10-19,Casado,M,30000,3,Secundaria Completa,Empleado,Si,Bajo
678,fernando55@adventure-works.com,FERNANDO,FLORES,1974-01-11,Soltero,M,80000,3,Universitaria Completa,Empleado,No,Alta
692,russell16@adventure-works.com,RUSSELL,RAJE,1973-03-12,Soltero,M,20000,3,Secundaria Completa,Comerciante,Si,Bajo
735,nelson9@adventure-works.com,NELSON,HARRISON,1972-03-15,Soltero,M,30000,3,Universitaria Incompleta,Deportista,Si,Bajo
742,julio15@adventure-works.com,JULIO,VAZQUEZ,1971-06-23,Soltero,M,30000,3,Universitaria Incompleta,Deportista,Si,Bajo
773,mario12@adventure-works.com,MARIO,RAJE,1961-06-24,Soltero,M,40000,3,Universitaria Incompleta,Empleado,Si,Medio
999,dominic8@adventure-works.com,DOMINIC,SRINI,1962-08-06,Soltero,M,20000,3,Secundaria Incompleta,Deportista,Si,Bajo
1073,shane6@adventure-works.com,SHANE,CHANDRA,1967-10-13,Casado,M,30000,3,Universitaria Completa,Deportista,Si,Bajo
1078,charles36@adventure-works.com,CHARLES,BAKER,1975-05-28,Soltero,M,10000,3,Secundaria Completa,Comerciante,Si,Bajo
1089,edgar14@adventure-works.com,EDGAR,SUBRAM,1987-03-28,Soltero,M,30000,3,Universitaria Incompleta,Deportista,Si,Bajo
1115,kelvin1@adventure-works.com,KELVIN,TANG,1969-07-26,Soltero,M,30000,3,Universitaria Postgrado,Deportista,Si,Bajo
1124,theodore7@adventure-works.com,THEODORE,MORENO,1976-05-09,Soltero,M,10000,3,Secundaria Completa,Comerciante,Si,Bajo
1143,marvin11@adventure-works.com,MARVIN,GUTIERREZ,1958-01-08,Soltero,M,30000,3,Universitaria Incompleta,Deportista,No,Bajo
1147,brent17@adventure-works.com,BRENT,GUO,1960-05-05,Casado,M,30000,3,Secundaria Completa,Empleado,Si,Bajo
1148,sam3@adventure-works.com,SAM,WILSON,1962-12-30,Soltero,M,40000,3,Secundaria Incompleta,Deportista,Si,Medio
1162,wayne23@adventure-works.com,WAYNE,RAJI,1969-01-05,Casado,M,60000,3,Universitaria Incompleta,Empleado,Si,Medio
1204,joseph21@adventure-works.com,JOSEPH,MARTIN,1967-10-10,Casado,M,40000,3,Universitaria Postgrado,Deportista,Si,Medio
1273,hunter23@adventure-works.com,HUNTER,KUMAR,1970-08-11,Casado,M,40000,3,Secundaria Completa,Empleado,Si,Medio
1304,ivan0@adventure-works.com,IVAN,SURI,1968-03-23,Soltero,M,30000,3,Universitaria Postgrado,Deportista,No,Bajo
1545,brad3@adventure-works.com,BRAD,XIE,1959-10-28,Soltero,M,10000,3,Universitaria Incompleta,Comerciante,Si,Bajo
1592,justin16@adventure-works.com,JUSTIN,ALEXANDER,1968-02-26,Casado,M,40000,3,Universitaria Postgrado,Deportista,Si,Medio
1641,dennis24@adventure-works.com,DENNIS,ZENG,1962-03-07,Casado,M,40000,3,Universitaria Incompleta,Empleado,No,Medio
1777,andre6@adventure-works.com,ANDRE,ARUN,1960-03-19,Soltero,M,10000,3,Universitaria Incompleta,Comerciante,No,Bajo
1867,antonio7@adventure-works.com,ANTONIO,PERRY,1984-03-14,Soltero,M,40000,3,Universitaria Incompleta,Deportista,Si,Medio
1978,wyatt23@adventure-works.com,WYATT,LEE,1974-09-19,Soltero,M,60000,3,Universitaria Completa,Empleado,No,Medio
2026,henry17@adventure-works.com,HENRY,FERNANDEZ,1975-05-29,Soltero,M,10000,3,Secundaria Incompleta,Comerciante,Si,Bajo
2035,erik21@adventure-works.com,ERIK,RUBIO,1968-10-20,Casado,M,30000,3,Universitaria Completa,Deportista,Si,Bajo
2057,stanley20@adventure-works.com,STANLEY,GONZALEZ,1987-12-10,Soltero,M,30000,3,Universitaria Incompleta,Deportista,Si,Bajo
2066,luke40@adventure-works.com,LUKE,GONZALEZ,1987-11-13,Soltero,M,30000,3,Universitaria Incompleta,Deportista,Si,Bajo
2132,micah22@adventure-works.com,MICAH,LU,1960-07-19,Casado,M,30000,3,Secundaria Completa,Empleado,Si,Bajo
2181,joe31@adventure-works.com,JOE,ALONSO,1983-04-22,Soltero,M,40000,3,Universitaria Incompleta,Deportista,Si,Medio
2245,tony21@adventure-works.com,TONY,NATSUHARA,1958-11-24,Soltero,M,30000,3,Universitaria Incompleta,Deportista,No,Bajo
2246,pedro41@adventure-works.com,PEDRO,RUBIO,1958-04-04,Soltero,M,30000,3,Universitaria Incompleta,Deportista,No,Bajo
2288,angel16@adventure-works.com,ANGEL,RIVERA,1962-07-04,Casado,M,80000,3,Secundaria Incompleta,Empleado,Si,Alta
2303,evan12@adventure-works.com,EVAN,HOWARD,1983-05-20,Soltero,M,40000,3,Universitaria Incompleta,Deportista,Si,Medio
2307,lucas83@adventure-works.com,LUCAS,HOWARD,1962-06-29,Soltero,M,20000,3,Secundaria Incompleta,Deportista,Si,Bajo
2352,danny6@adventure-works.com,DANNY,JIMÉNEZ,1975-12-09,Soltero,M,10000,3,Secundaria Incompleta,Comerciante,Si,Bajo
2360,stanley22@adventure-works.com,STANLEY,SANCHEZ,1972-11-07,Soltero,M,10000,3,Secundaria Incompleta,Comerciante,Si,Bajo
2362,eddie8@adventure-works.com,EDDIE,ALONSO,1972-02-05,Soltero,M,20000,3,Secundaria Completa,Comerciante,Si,Bajo
2393,nelson3@adventure-works.com,NELSON,DIAZ,1960-02-19,Soltero,M,30000,3,Secundaria Completa,Empleado,Si,Bajo
2496,kurt4@adventure-works.com,KURT,XU,1971-06-13,Soltero,M,20000,3,Secundaria Completa,Comerciante,Si,Bajo
2514,ronnie7@adventure-works.com,RONNIE,LIN,1960-02-10,Casado,M,30000,3,Secundaria Completa,Empleado,No,Bajo
2531,cesar9@adventure-works.com,CESAR,SARA,1959-11-26,Casado,M,30000,3,Secundaria Completa,Empleado,Si,Bajo
2558,fernando26@adventure-works.com,FERNANDO,WRIGHT,1974-11-07,Soltero,M,60000,3,Universitaria Completa,Empleado,Si,Medio
2629,karl14@adventure-works.com,KARL,ANDERSEN,1962-05-03,Soltero,M,40000,3,Secundaria Incompleta,Deportista,No,Medio
5,noah2@adventure-works.com,NOAH,COLEMAN,1943-04-21,Soltero,M,70000,4,Universitaria Postgrado,Empresario,Si,Alta
6,jon46@adventure-works.com,JON,LUO,1943-05-20,Casado,M,70000,4,Universitaria Postgrado,Empresario,Si,Alta
25,garrett6@adventure-works.com,GARRETT,KELLY,1953-01-18,Casado,M,70000,4,Universitaria Completa,Empresario,No,Alta
28,nathaniel9@adventure-works.com,NATHANIEL,COOPER,1953-12-30,Casado,M,60000,4,Universitaria Completa,Empresario,No,Medio
38,noah42@adventure-works.com,NOAH,SCOTT,1961-05-03,Casado,M,60000,3,Universitaria Postgrado,Empresario,Si,Medio
183,aidan8@adventure-works.com,AIDAN,PERRY,1955-10-24,Casado,M,60000,5,Universitaria Completa,Empresario,No,Medio
188,christopher11@adventure-works.com,CHRISTOPHER,THOMAS,1939-09-23,Casado,M,120000,5,Universitaria Postgrado,Empresario,No,Alta
197,orlando14@adventure-works.com,ORLANDO,VAZQUEZ,1944-06-18,Casado,M,70000,4,Universitaria Postgrado,Empresario,Si,Alta
198,zachary39@adventure-works.com,ZACHARY,ANDERSON,1947-07-31,Casado,M,90000,5,Universitaria Completa,Empresario,Si,Alta
199,elijah7@adventure-works.com,ELIJAH,ROSS,1947-09-18,Soltero,M,90000,5,Universitaria Completa,Empresario,Si,Alta
226,nelson21@adventure-works.com,NELSON,ORTEGA,1957-09-25,Casado,M,170000,5,Secundaria Completa,Empresario,Si,Alta
403,adam36@adventure-works.com,ADAM,PHILLIPS,1954-11-30,Soltero,M,70000,5,Universitaria Completa,Empresario,Si,Alta
432,larry17@adventure-works.com,LARRY,VAZQUEZ,1957-05-09,Casado,M,80000,5,Secundaria Completa,Empresario,Si,Alta
456,cameron16@adventure-works.com,CAMERON,GRIFFIN,1952-09-12,Soltero,M,60000,4,Universitaria Completa,Empresario,Si,Medio
459,jose39@adventure-works.com,JOSE,EDWARDS,1953-05-07,Casado,M,60000,4,Universitaria Completa,Empresario,Si,Medio
464,thomas25@adventure-works.com,THOMAS,HARRISON,1949-09-22,Soltero,M,90000,5,Universitaria Completa,Empresario,Si,Alta
473,ian19@adventure-works.com,IAN,LEWIS,1949-12-15,Casado,M,70000,5,Universitaria Postgrado,Empresario,Si,Alta
505,joshua22@adventure-works.com,JOSHUA,RODRIGUEZ,1961-12-04,Casado,M,60000,3,Universitaria Postgrado,Empresario,Si,Medio
519,nicholas16@adventure-works.com,NICHOLAS,THOMPSON,1940-08-24,Soltero,M,90000,3,Universitaria Postgrado,Empresario,Si,Alta
531,jaime48@adventure-works.com,JAIME,MORENO,1948-05-21,Casado,M,90000,5,Universitaria Completa,Empresario,Si,Alta
532,andy9@adventure-works.com,ANDY,ALVAREZ,1948-10-11,Soltero,M,90000,5,Universitaria Completa,Empresario,Si,Alta
566,corey7@adventure-works.com,COREY,KUMAR,1965-04-26,Casado,M,170000,3,Universitaria Completa,Empresario,Si,Alta
591,cedric21@adventure-works.com,CEDRIC,CAI,1979-03-05,Casado,M,80000,5,Universitaria Postgrado,Empresario,Si,Alta
620,jay23@adventure-works.com,JAY,LOPEZ,1982-01-30,Casado,M,130000,4,Secundaria Completa,Empresario,Si,Alta
630,justin35@adventure-works.com,JUSTIN,BROWN,1961-06-24,Soltero,M,60000,3,Universitaria Postgrado,Empresario,Si,Medio
661,aaron52@adventure-works.com,AARON,WRIGHT,1958-05-23,Casado,M,90000,4,Secundaria Completa,Empresario,Si,Alta
694,tristan4@adventure-works.com,TRISTAN,ROSS,1952-11-10,Casado,M,70000,4,Universitaria Completa,Empresario,Si,Alta
696,logan31@adventure-works.com,LOGAN,TURNER,1974-01-30,Casado,M,100000,4,Universitaria Completa,Empresario,Si,Alta
701,robert78@adventure-works.com,ROBERT,ROBINSON,1952-06-19,Casado,M,70000,4,Universitaria Completa,Empresario,Si,Alta
703,noah11@adventure-works.com,NOAH,BUTLER,1971-06-30,Casado,M,150000,3,Universitaria Completa,Empresario,Si,Alta
720,rafael33@adventure-works.com,RAFAEL,SHARMA,1945-10-09,Casado,M,70000,4,Universitaria Postgrado,Empresario,Si,Alta
731,samuel42@adventure-works.com,SAMUEL,HILL,1948-09-06,Soltero,M,80000,4,Universitaria Completa,Empresario,Si,Alta
798,joseph18@adventure-works.com,JOSEPH,JACKSON,1971-12-09,Soltero,M,80000,4,Universitaria Completa,Empresario,Si,Alta
1029,dylan34@adventure-works.com,DYLAN,WILSON,1953-10-19,Casado,M,60000,4,Universitaria Completa,Empresario,Si,Medio
1030,brandon36@adventure-works.com,BRANDON,THOMPSON,1953-10-07,Casado,M,60000,4,Universitaria Completa,Empresario,Si,Medio
1031,eduardo72@adventure-works.com,EDUARDO,TORRES,1954-10-22,Soltero,M,60000,5,Universitaria Completa,Empresario,Si,Medio
1032,eduardo68@adventure-works.com,EDUARDO,BROOKS,1955-07-06,Casado,M,70000,4,Universitaria Completa,Empresario,Si,Alta
1033,blake42@adventure-works.com,BLAKE,PHILLIPS,1955-07-21,Casado,M,80000,5,Universitaria Completa,Empresario,Si,Alta
1034,evan41@adventure-works.com,EVAN,GREEN,1955-10-27,Casado,M,80000,5,Universitaria Completa,Empresario,Si,Alta
1036,fernando11@adventure-works.com,FERNANDO,JACKSON,1957-02-08,Casado,M,70000,4,Universitaria Completa,Empresario,Si,Alta
1048,jay8@adventure-works.com,JAY,CHANDRA,1946-01-24,Soltero,M,70000,4,Universitaria Postgrado,Empresario,Si,Alta
1049,alvin11@adventure-works.com,ALVIN,LU,1949-08-22,Soltero,M,70000,5,Universitaria Postgrado,Empresario,Si,Alta
1064,gabriel20@adventure-works.com,GABRIEL,ZHANG,1961-04-30,Casado,M,100000,3,Universitaria Completa,Empresario,Si,Alta
1067,thomas84@adventure-works.com,THOMAS,HALL,1958-09-28,Casado,M,90000,4,Secundaria Completa,Empresario,Si,Alta
1101,jessie19@adventure-works.com,JESSIE,GAO,1953-01-14,Soltero,M,130000,3,Universitaria Completa,Empresario,No,Alta
1103,todd2@adventure-works.com,TODD,ZHANG,1957-06-05,Casado,M,100000,3,Universitaria Incompleta,Empresario,Si,Alta
1104,jorge5@adventure-works.com,JORGE,LIU,1957-12-08,Casado,M,160000,4,Secundaria Completa,Empresario,Si,Alta
1152,luis54@adventure-works.com,LUIS,ALLEN,1977-07-22,Casado,M,80000,4,Universitaria Postgrado,Empresario,Si,Alta
1154,roy34@adventure-works.com,ROY,VAZQUEZ,1974-10-05,Casado,M,80000,5,Universitaria Postgrado,Empresario,No,Alta
1220,dustin1@adventure-works.com,DUSTIN,DENG,1954-11-18,Casado,M,170000,4,Universitaria Completa,Empresario,Si,Alta
1236,rafael27@adventure-works.com,RAFAEL,TANG,1974-09-27,Soltero,M,80000,5,Universitaria Postgrado,Empresario,Si,Alta
1298,luke26@adventure-works.com,LUKE,PERRY,1961-10-27,Casado,M,70000,3,Universitaria Postgrado,Empresario,Si,Alta
1299,isaac4@adventure-works.com,ISAAC,PETERSON,1961-05-06,Soltero,M,70000,3,Universitaria Postgrado,Empresario,Si,Alta
1518,rafael10@adventure-works.com,RAFAEL,YE,1950-08-19,Casado,M,70000,5,Universitaria Completa,Empresario,Si,Alta
1537,bradley10@adventure-works.com,BRADLEY,KUMAR,1958-09-12,Casado,M,110000,4,Universitaria Incompleta,Empresario,Si,Alta
1595,walter9@adventure-works.com,WALTER,SERRANO,1953-08-27,Casado,M,150000,3,Universitaria Postgrado,Empresario,No,Alta
1705,fernando1@adventure-works.com,FERNANDO,SMITH,1976-04-29,Soltero,M,90000,4,Universitaria Completa,Empresario,Si,Alta
1780,nicolas5@adventure-works.com,NICOLAS,KUMAR,1952-06-10,Casado,M,130000,3,Universitaria Completa,Empresario,Si,Alta
1785,eugene14@adventure-works.com,EUGENE,ZHAO,1958-06-04,Soltero,M,130000,4,Secundaria Completa,Empresario,No,Alta
1787,francisco7@adventure-works.com,FRANCISCO,ASHE,1956-05-11,Soltero,M,150000,3,Secundaria Completa,Empresario,No,Alta
1822,grant18@adventure-works.com,GRANT,NARA,1978-11-19,Casado,M,80000,5,Universitaria Postgrado,Empresario,Si,Alta
1898,vincent15@adventure-works.com,VINCENT,MA,1954-07-05,Soltero,M,70000,5,Universitaria Completa,Empresario,Si,Alta
1969,jerome10@adventure-works.com,JEROME,TORRES,1952-10-26,Casado,M,70000,5,Universitaria Completa,Empresario,Si,Alta
1974,gerrit0@adventure-works.com,GERRIT,STRAATSMA,1958-02-04,Casado,M,80000,5,Secundaria Completa,Empresario,No,Alta
1988,brandon50@adventure-works.com,BRANDON,RODRIGUEZ,1971-11-20,Soltero,M,110000,4,Universitaria Completa,Empresario,Si,Alta
1989,jake1@adventure-works.com,JAKE,WANG,1947-05-22,Casado,M,90000,5,Universitaria Completa,Empresario,Si,Alta
1994,cameron28@adventure-works.com,CAMERON,JAI,1954-11-18,Casado,M,60000,5,Universitaria Completa,Empresario,Si,Medio
2076,andrew12@adventure-works.com,ANDREW,JONES,1960-05-21,Casado,M,170000,4,Universitaria Completa,Empresario,No,Alta
2122,orlando4@adventure-works.com,ORLANDO,HERNANDEZ,1979-02-13,Soltero,M,80000,4,Universitaria Postgrado,Empresario,Si,Alta
2193,jésus18@adventure-works.com,JÉSUS,SUAREZ,1955-09-08,Casado,M,60000,5,Universitaria Completa,Empresario,No,Medio
2196,marcus30@adventure-works.com,MARCUS,WRIGHT,1946-03-23,Casado,M,90000,5,Universitaria Completa,Empresario,No,Alta
2200,devin86@adventure-works.com,DEVIN,STEWART,1956-07-09,Casado,M,70000,4,Universitaria Completa,Empresario,No,Alta
2241,logan50@adventure-works.com,LOGAN,JOHNSON,1936-05-19,Casado,M,100000,5,Universitaria Postgrado,Empresario,No,Alta
2259,ethan11@adventure-works.com,ETHAN,SIMMONS,1953-08-13,Casado,M,60000,4,Universitaria Completa,Empresario,Si,Medio
2266,elijah43@adventure-works.com,ELIJAH,ADAMS,1955-03-09,Casado,M,60000,4,Universitaria Completa,Empresario,Si,Medio
2270,logan32@adventure-works.com,LOGAN,PHILLIPS,1953-10-27,Casado,M,60000,4,Universitaria Completa,Empresario,Si,Medio
2272,ian42@adventure-works.com,IAN,WOOD,1953-11-19,Casado,M,60000,4,Universitaria Completa,Empresario,Si,Medio
2275,john39@adventure-works.com,JOHN,WILLIAMS,1957-01-12,Casado,M,70000,4,Universitaria Completa,Empresario,Si,Alta
2290,eric49@adventure-works.com,ERIC,CAMPBELL,1953-01-28,Casado,M,70000,5,Universitaria Completa,Empresario,Si,Alta
